scenario_id,target_name,pair_type,component_i,component_j,family_i,family_j,batch_i,batch_j,proxy_score,gate,attention,pair_strength,target_true
train_89,oxidation,zddp_detergent,Детергент_1,Противоизносная_присадка_7,Детергент,Противоизносная,0432.25,02359.22,0.06460177898406982,0.9808222651481628,0.01454230397939682,4.529194355010986,20.84
train_89,oxidation,zddp_detergent,Детергент_7,Противоизносная_присадка_7,Детергент,Противоизносная,03229.24,02359.22,0.018313180655241013,0.5156248807907104,0.03190379589796066,1.113236904144287,20.84
train_90,oxidation,ao_mo,Антиоксидант_2,Соединение_молибдена_1,Антиоксидант,Соединение,01623.24,COMP-2023-0003-M,0.12069156765937805,0.11353286355733871,0.9109642505645752,1.166954755783081,134.43
train_90,oxidation,zddp_detergent,Детергент_1,Противоизносная_присадка_7,Детергент,Противоизносная,0432.25,02359.22,0.15167610347270966,0.9666606783866882,0.029396764934062958,5.337569713592529,134.43
train_90,oxidation,zddp_detergent,Детергент_7,Противоизносная_присадка_7,Детергент,Противоизносная,03229.24,02359.22,0.025999991223216057,0.2698167562484741,0.05963897332549095,1.6157498359680176,134.43
train_91,oxidation,ao_mo,Антиоксидант_2,Соединение_молибдена_1,Антиоксидант,Соединение,01623.24,COMP-2023-0003-M,0.3343765437602997,0.2411501258611679,0.9535539150238037,1.4541293382644653,35.89
train_91,oxidation,zddp_detergent,Детергент_1,Противоизносная_присадка_7,Детергент,Противоизносная,0432.25,02359.22,0.06460177898406982,0.9808222651481628,0.01454230397939682,4.529194355010986,35.89
train_91,oxidation,zddp_detergent,Детергент_7,Противоизносная_присадка_7,Детергент,Противоизносная,03229.24,02359.22,0.018313180655241013,0.5156248807907104,0.03190379589796066,1.113236904144287,35.89
train_92,oxidation,ao_mo,Антиоксидант_2,Соединение_молибдена_1,Антиоксидант,Соединение,01623.24,COMP-2023-0003-M,0.31562966108322144,0.2411501258611679,0.9000927805900574,1.4541293382644653,36.07
train_92,oxidation,zddp_detergent,Детергент_11,Противоизносная_присадка_7,Детергент,Противоизносная,COMP-2025-0018-M,02359.22,0.365366131067276,0.9853754043579102,0.06979216635227203,5.312756538391113,36.07
train_92,oxidation,zddp_detergent,Детергент_7,Противоизносная_присадка_7,Детергент,Противоизносная,03229.24,02359.22,0.017286451533436775,0.5156248807907104,0.03011510521173477,1.113236904144287,36.07
train_93,oxidation,ao_mo,Антиоксидант_2,Соединение_молибдена_1,Антиоксидант,Соединение,01623.24,COMP-2023-0003-M,0.026872187852859497,0.2401711642742157,0.07738744467496872,1.44581139087677,89.03
train_93,oxidation,zddp_detergent,Детергент_11,Противоизносная_присадка_7,Детергент,Противоизносная,COMP-2025-0018-M,02359.22,0.03152800351381302,0.9849554896354675,0.006047714035958052,5.2928385734558105,89.03
train_93,oxidation,zn_dispersant,Детергент_7,Дисперсант_3,Детергент,Дисперсант,03229.24,01030.23,0.0010450271656736732,0.23494137823581696,0.006618131883442402,0.6720980405807495,89.03
train_93,oxidation,zddp_detergent,Детергент_7,Противоизносная_присадка_7,Детергент,Противоизносная,03229.24,02359.22,0.0014676133869215846,0.5058091878890991,0.0026117328088730574,1.1109542846679688,89.03
train_93,oxidation,zn_dispersant,Дисперсант_2,Дисперсант_3,Дисперсант,Дисперсант,01025.23,01030.23,0.007725999690592289,0.37959176301956177,0.027214551344513893,0.7478882670402527,89.03
train_93,oxidation,antiwear_ca_mg,Дисперсант_2,Противоизносная_присадка_7,Дисперсант,Противоизносная,01025.23,02359.22,3.2671666145324707,0.9605501294136047,0.8220758438110352,4.137512683868408,89.03
train_93,oxidation,zn_dispersant,Дисперсант_3,Противоизносная_присадка_7,Дисперсант,Противоизносная,01030.23,02359.22,0.18384508788585663,0.9536052346229553,0.05804463103413582,3.321401357650757,89.03
train_94,oxidation,ao_mo,Антиоксидант_2,Соединение_молибдена_1,Антиоксидант,Соединение,01623.24,COMP-2023-0003-M,0.12500564754009247,0.24569174647331238,0.34224361181259155,1.4866328239440918,10.22
train_94,oxidation,zddp_detergent,Детергент_12,Противоизносная_присадка_5,Детергент,Противоизносная,8476.23,02975.22,0.12025298178195953,0.8165087699890137,0.07409483939409256,1.987682580947876,10.22
train_94,oxidation,zddp_detergent,Детергент_7,Противоизносная_присадка_5,Детергент,Противоизносная,03229.24,02975.22,0.5632054209709167,0.5993470549583435,0.5836615562438965,1.610005497932434,10.22
train_95,oxidation,ao_ao,Антиоксидант_1,Антиоксидант_3,Антиоксидант,Антиоксидант,01028.23,01198.23,0.10891636461019516,0.4909381568431854,0.1344113051891327,1.650557041168213,88.19
train_95,oxidation,zn_dispersant,Антиоксидант_3,Дисперсант_3,Антиоксидант,Дисперсант,01198.23,01030.23,0.021154124289751053,0.618604302406311,0.021340182051062584,1.6024481058120728,88.19
train_95,oxidation,antiwear_ca_mg,Антиоксидант_3,Противоизносная_присадка_2,Антиоксидант,Противоизносная,01198.23,01026.23,0.007691272534430027,0.3617265522480011,0.03589314967393875,0.5923879742622375,88.19
train_95,oxidation,zn_dispersant,Базовое_масло_1,Дисперсант_3,Базовое,Дисперсант,01044.23,01030.23,0.012898233719170094,0.24162040650844574,0.07009421288967133,0.7615781426429749,88.19
train_95,oxidation,antiwear_ca_mg,Базовое_масло_1,Противоизносная_присадка_2,Базовое,Противоизносная,01044.23,01026.23,0.051585178822278976,0.23536278307437897,0.21838463842868805,1.0036102533340454,88.19
train_95,oxidation,zn_dispersant,Базовое_масло_2,Дисперсант_3,Базовое,Дисперсант,071.23,01030.23,0.0013518357882276177,0.037382930517196655,0.03482355177402496,1.0384306907653809,88.19
train_95,oxidation,antiwear_ca_mg,Базовое_масло_2,Противоизносная_присадка_2,Базовое,Противоизносная,071.23,01026.23,0.0016651084879413247,0.048096127808094025,0.03953517973423004,0.8756865859031677,88.19
train_95,oxidation,zn_dispersant,Базовое_масло_2,Дисперсант_3,Базовое,Дисперсант,071.23,01030.23,0.001589787658303976,0.03785456344485283,0.04013245552778244,1.0464661121368408,88.19
train_95,oxidation,antiwear_ca_mg,Базовое_масло_2,Противоизносная_присадка_2,Базовое,Противоизносная,071.23,01026.23,0.0024175646249204874,0.04870051145553589,0.05446052551269531,0.9115127325057983,88.19
train_95,oxidation,zn_dispersant,Базовое_масло_7,Дисперсант_3,Базовое,Дисперсант,01045.23,01030.23,0.004860749933868647,0.059107378125190735,0.08968276530504227,0.9169647097587585,88.19
train_95,oxidation,antiwear_ca_mg,Базовое_масло_7,Противоизносная_присадка_2,Базовое,Противоизносная,01045.23,01026.23,0.010202396661043167,0.061804790049791336,0.18674202263355255,0.8839709758758545,88.19
train_95,oxidation,zn_dispersant,Детергент_1,Дисперсант_3,Детергент,Дисперсант,из 328 р-р 01295.23,01030.23,0.0070161372423172,0.8875282406806946,0.003748483257368207,2.1089210510253906,88.19
train_95,oxidation,zddp_detergent,Детергент_1,Противоизносная_присадка_2,Детергент,Противоизносная,из 328 р-р 01295.23,01026.23,0.0016603587428107858,0.70842045545578,0.00417015515267849,0.5620288848876953,88.19
train_95,oxidation,zddp_detergent,Детергент_16,Противоизносная_присадка_2,Детергент,Противоизносная,COMP-2023-0005-M,01026.23,0.012365657836198807,0.43844377994537354,0.027410248294472694,1.0289406776428223,88.19
train_95,oxidation,zddp_detergent,Детергент_7,Противоизносная_присадка_2,Детергент,Противоизносная,синтетический,01026.23,0.0002966278698295355,0.19189453125,0.0023898493964225054,0.6468130946159363,88.19
